time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2011-12-18 24:00:00,45327719.321235,    0.000000,    0.000000,    0.000000,    0.000000,18014.400000,    0.000000,-95308.550253,    0.000000,    0.000000,    0.000000,    5.294608,12215278.159695,    0.000000,    0.000000,    0.000000,    0.000000,    0.099422,   20.912515,   20.912515,   20.912515,  315.463072, -221.000891,  -88.947944, -128.344601,    0.000000,   12.660879,    0.285333,    6.138848,    1.987392,    0.000000,    0.191580,    0.001300,    0.001300,    0.000000
2011-12-19 24:00:00,45351951.767252,    0.000000,    0.000000,    0.000000, 6102.992693,18014.400000,    0.000000,-76122.669164,112383.490481,    0.000000,    0.000000,    5.296599,12217051.535143,    0.000000,    0.000000,    0.000000,    0.000000,    0.099501,   20.611919,   20.604526,   20.611919,  323.475999, -176.625244,  -77.060337, -114.221236,    0.000000,   12.703138,    0.168492,    3.778854,    1.555851,    0.000132,    0.191133,    0.001300,    0.001300,    0.000000
2011-12-20 24:00:00,45260736.363391,    0.000000,    0.000000,    0.000000, 9423.875988,32356.800000,    0.000000,-68513.482950,    0.000000,    0.000000,    0.000000,    5.289106,12210376.222316,    0.000000,    0.000000,    0.000000,    0.000000,    0.099575,   21.068695,   21.056776,   21.068695,  444.805655, -159.064202,  -63.482982, -132.482933,    0.000000,   14.214069,    0.102644,    2.384397,    1.235791,    0.000511,    0.190659,    0.001300,    0.001300,    0.000000
2011-12-21 24:00:00,45134858.736851,    0.000000,    0.000000,    0.000000, 3320.883295,59832.000000,    0.000000,-69562.977415,    0.000000,    0.000000,    0.000000,    5.278765,12201164.263596,    0.000000,    0.000000,    0.000000,    0.000000,    0.099643,   21.641208,   21.636424,   21.641208,  472.522937, -161.473410,  -55.584161, -144.997165,    0.000000,   14.348947,    0.080596,    1.901213,    1.103496,    0.000302,    0.190529,    0.001300,    0.001300,    0.000000
2011-12-22 24:00:00,45015683.249859,    0.000000,    0.000000,    0.000000, 3050.647898,72057.600000,    0.000000,-50275.481251,    0.000000,    0.000000,    0.000000,    5.268976,12192442.779907,    0.000000,    0.000000,    0.000000,    0.000000,    0.099704,   22.457822,   22.452751,   22.457822,  446.398326, -116.697760,  -34.582371, -141.469776,    0.000000,   13.795220,    0.080582,    1.900760,    1.103365,    0.198929,    0.190130,    0.001300,    0.001300,    0.000000
2011-12-23 24:00:00,44904323.478235,    0.000000,    0.000000,    0.000000, 3050.647898,71020.800000,    0.000000,-43451.854525,    0.000000,    0.000000,    0.000000,    5.259828,12184293.264799,    0.000000,    0.000000,    0.000000,    0.000000,    0.099760,   23.113390,   23.107922,   23.113390,  371.123211, -100.812003,  -25.607915, -120.427715,    0.000000,   13.728520,    0.080568,    1.900283,    1.103226,    0.000345,    0.189750,    0.001300,    0.001300,    0.000000
2011-12-24 24:00:00,44791589.028678,    0.000000,    0.000000,    0.000000, 5082.328303,70977.600000,    0.000000,-46874.580761,    0.000000,    0.000000,    0.000000,    5.250567,12176043.148204,    0.000000,    0.000000,    0.000000,    0.000000,    0.099811,   23.462641,   23.453891,   23.462641,  328.446976, -108.791410,  -29.325819, -122.710433,    0.000000,   14.203018,    0.080553,    1.899794,    1.103084,    0.000563,    0.189251,    0.001300,    0.001300,    0.000000
2011-12-25 24:00:00,44756219.645862,    0.000000,    0.000000,    0.000000,37512.505901,71236.800000,    0.000000,-57647.811159,55994.679156,    0.000000,    0.000000,    5.247662,12173454.751016,    0.000000,    0.000000,    0.000000,    0.000000,    0.099855,   23.958622,   23.892880,   23.958622,  399.565956, -133.751965,  -37.682074, -130.107671,    0.000000,   14.382734,    0.069548,    1.655103,    1.029599,    0.005397,    0.187853,    0.001300,    0.001300,    0.000000
2011-12-26 24:00:00,44633642.479012,    0.000000,    0.000000,    0.000000,64455.263093,71712.000000,    0.000000,-115282.502015,    0.000000,    0.000000,    0.000000,    5.237593,12164484.326072,    0.000000,    0.000000,    0.000000,    0.000000,    0.099893,   23.350598,   23.251272,   23.350598,  410.108404, -267.624122,  -88.931359, -153.571613,    0.000000,   12.239086,    0.102518,    2.380555,    1.234795,    4.040274,    0.186644,    0.001300,    0.001300,    0.000000
2011-12-27 24:00:00,44525090.984030,    0.000000,    0.000000,    0.000000,64469.091002,73051.200000,    0.000000,-99867.007227,    0.000000,    0.000000,    0.000000,    5.228676,12156540.325869,    0.000000,    0.000000,    0.000000,    0.000000,    0.099926,   22.890597,   22.802263,   22.890597,  412.128581, -232.234844,  -92.955218, -160.210787,    0.000000,   12.428781,    0.102497,    2.379911,    1.234628,    3.637287,    0.186317,    0.001300,    0.001300,    0.000000
2011-12-28 24:00:00,44400888.335157,    0.000000,    0.000000,    0.000000,61733.329762,73396.800000,    0.000000,-112346.510633,    0.000000,    0.000000,    0.000000,    5.218473,12147450.945128,    0.000000,    0.000000,    0.000000,    0.000000,    0.099953,   22.501599,   22.419607,   22.501599,  396.822692, -261.495804,  -58.127962, -137.898749,    0.000000,   12.384344,    0.124420,    2.851006,    1.351315,    0.002576,    0.185995,    0.001300,    0.001300,    0.000000
2011-12-29 24:00:00,44311764.975136,    0.000000,    0.000000,    0.000000,43659.789134,72187.200000,    0.000000,-60455.863279,    0.000000,    0.000000,    0.000000,    5.211152,12140928.731959,    0.000000,    0.000000,    0.000000,    0.000000,    0.099973,   22.747863,   22.003877,   22.747863,  385.053490, -140.862415,  -59.404166, -141.383787,    0.000000,   15.539797,    0.069502,    1.653549,    1.029115,    0.047353,    0.435740,    0.001300,    0.001300,    0.000000
2011-12-30 24:00:00,44199987.145092,    0.000000,    0.000000,    0.000000,14370.464880,71539.200000,    0.000000,-54454.539589,    0.000000,    0.000000,    0.000000,    5.201970,12132748.622558,    0.000000,    0.000000,    0.000000,    0.000000,    0.099988,   23.533336,   23.508860,   23.533336,  456.032282, -126.854159,  -38.621224, -135.875398,    0.000000,   14.869244,    0.080474,    1.897224,    1.102338,    0.001578,    0.186841,    0.001300,    0.001300,    0.000000
2011-12-31 24:00:00,44072390.368555,    0.000000,    0.000000,    0.000000,    0.000000,71366.400000,    0.000000,-56298.337257,    0.000000,    0.000000,    0.000000,    5.191418,12123257.211543,    0.000000,    0.000000,    0.000000,    0.000000,    0.099997,   24.469031,   24.469031,   24.469031,  454.679296, -131.117879,  -21.146568, -129.247502,    0.000000,   12.518312,    0.008359,    0.228026,    0.382162,    0.000000,    0.328027,    0.001300,    0.001300,    0.000000
2012-01-01 24:00:00,43944431.999608,    0.000000,    0.000000,    0.000000,    0.000000,71236.800000,    0.000000,-56944.127341,    0.000000,    0.000000,    0.000000,    5.180820,12113703.249319,    0.000000,    0.000000,    0.000000,    0.000000,    0.100000,   25.050590,   25.050590,   25.050590,  400.482297, -132.578993,  -29.151395, -129.175900,    0.000000,   12.301712,    0.069469,    1.652413,    1.028762,    0.000000,    0.327201,    0.001300,    0.001300,    0.000000
2012-01-02 24:00:00,43789531.095723,    0.000000,    0.000000,    0.000000,    0.000000,70934.400000,    0.000000,-84222.756254,    0.000000,    0.000000,    0.000000,    5.167991,12102137.633125,    0.000000,    0.000000,    0.000000,    0.000000,    0.099997,   25.261634,   25.261634,   25.261634,  361.366110, -196.182126,  -19.888841, -101.878138,    0.000000,   12.776546,    0.242405,    5.281140,    1.841137,    0.000000,    0.326202,    0.001300,    0.001300,    0.000000
2012-01-03 24:00:00,43582874.718863,    0.000000,    0.000000,    0.000000,    0.000000,70848.000000,    0.000000,-136071.699269,    0.000000,    0.000000,    0.000000,    5.150875,12086707.714519,    0.000000,    0.000000,    0.000000,    0.000000,    0.099988,   25.058134,   25.058134,   25.058134,  409.892929, -317.492176,  -28.742714,  -91.619329,    0.000000,   11.929629,    0.146022,    3.306251,    1.455243,    0.000000,    0.324867,    0.001300,    0.001300,    0.000000
2012-01-04 24:00:00,43335976.533378,    0.000000,    0.000000,    0.000000,    0.000000,70848.000000,    0.000000,-183397.318987, 7250.891248,    0.000000,    0.000000,    5.130426,12068273.156806,    0.000000,    0.000000,    0.000000,    0.000000,    0.099973,   23.293469,   23.293469,   23.293469,  449.553718, -429.000996, -159.562891, -159.841891,    0.000000,   11.477632,    0.178388,    3.978777,    1.596598,    0.000000,    0.323273,    0.001300,    0.001300,    0.000000
2012-01-05 24:00:00,43129654.171435,    0.000000,    0.000000,    0.000000,    0.000000,73353.600000,    0.000000,-132854.752126,    0.000000,    0.000000,    0.000000,    5.113337,12052868.177295,    0.000000,    0.000000,    0.000000,    0.000000,    0.099953,   22.319412,   22.319412,   22.319412,  452.358957, -311.629116, -131.863496, -169.484141,    0.000000,   11.814762,    0.178282,    3.976115,    1.596069,    0.000000,    0.321933,    0.001300,    0.001300,    0.000000
2012-01-06 24:00:00,42972219.287148,    0.000000,    0.000000,    0.000000,    0.000000,72964.800000,    0.000000,-84301.965706,    0.000000,    0.000000,    0.000000,    5.100298,12041113.362432,    0.000000,    0.000000,    0.000000,    0.000000,    0.099926,   21.602448,   21.602448,   21.602448,  306.363055, -198.193352,  -85.765952, -140.673274,    0.000000,   13.043306,    0.036906,    0.911926,    0.764249,    0.000000,    0.320918,    0.001300,    0.001300,    0.000000
2012-01-07 24:00:00,42836110.653457,    0.000000,    0.000000,    0.000000,    0.000000,69638.400000,    0.000000,-66803.682418,    0.000000,    0.000000,    0.000000,    5.088933,12030746.432901,    0.000000,    0.000000,    0.000000,    0.000000,    0.099893,   21.055438,   21.055438,   21.055438,  257.917948, -157.285594,  -65.866360, -124.323671,    0.000000,   11.876100,    0.145745,    3.298750,    1.453595,    0.000000,    0.320049,    0.001300,    0.001300,    0.000000
2012-01-08 24:00:00,42693439.559764,    0.000000,    0.000000,    0.000000,    0.000000,69249.600000,    0.000000,-114655.523458,40896.342164,    0.000000,    0.000000,    5.077017,12019873.842273,    0.000000,    0.000000,    0.000000,    0.000000,    0.099855,   19.938095,   19.938095,   19.938095,  317.778168, -270.397343, -112.026185, -119.814205,    0.000000,   11.294181,    0.351345,    7.414756,    2.194898,    0.000000,    0.319129,    0.001300,    0.001300,    0.000000
2012-01-09 24:00:00,42505831.976462,    0.000000,    0.000000,    0.000000,    0.000000,69249.600000,    0.000000,-130788.291963,12011.260259,    0.000000,    0.000000,    5.061348,12005576.759387,    0.000000,    0.000000,    0.000000,    0.000000,    0.099811,   18.383057,   18.383057,   18.383057,  321.826869, -309.362073, -144.345253, -128.499608,    0.000000,   11.246346,    0.312176,    6.657482,    2.073991,    0.000000,    0.317918,    0.001300,    0.001300,    0.000000
2012-01-10 24:00:00,42324414.059673,    0.000000,    0.000000,    0.000000,    0.000000,69508.800000,    0.000000,-114574.627477, 2400.962073,    0.000000,    0.000000,    5.046196,11991751.374786,    0.000000,    0.000000,    0.000000,    0.000000,    0.099760,   17.036074,   17.036074,   17.036074,  341.972527, -271.808262, -153.399774, -140.787475,    0.000000,   11.340290,    0.145550,    3.293504,    1.452442,    0.000000,    0.316746,    0.001300,    0.001300,    0.000000
2012-01-11 24:00:00,42213869.584224,    0.000000,    0.000000,    0.000000,    0.000000,69422.400000,    0.000000,-65160.357874,23979.472687,    0.000000,    0.000000,    5.036963,11983327.069647,    0.000000,    0.000000,    0.000000,    0.000000,    0.099704,   16.726703,   16.726703,   16.726703,  347.206354, -154.791400,  -94.318517, -142.785122,    0.000000,   11.304788,    0.177797,    3.963880,    1.593636,    0.000000,    0.316032,    0.001300,    0.001300,    0.000000
2012-01-12 24:00:00,42080293.636875,    0.000000,    0.000000,    0.000000,    0.000000,68558.400000,    0.000000,-65059.676391,    0.000000,    0.000000,    0.000000,    5.025807,11973147.596317,    0.000000,    0.000000,    0.000000,    0.000000,    0.099643,   16.809048,   16.809048,   16.809048,  370.835578, -154.743139,  -73.365155, -121.119686,    0.000000,   11.126932,    0.123774,    2.832641,    1.346959,    0.000000,    0.315147,    0.001300,    0.001300,    0.000000
2012-01-13 24:00:00,41934815.147532,    0.000000,    0.000000,    0.000000,    0.000000,67824.000000,    0.000000,-77635.831341,    0.000000,    0.000000,    0.000000,    5.013657,11962061.061414,    0.000000,    0.000000,    0.000000,    0.000000,    0.099575,   16.796223,   16.796223,   16.796223,  396.376822, -184.796215,  -79.861093, -125.782870,    0.000000,   11.237999,    0.177646,    3.960098,    1.592884,    0.000000,    0.314135,    0.001300,    0.001300,    0.000000
2012-01-14 24:00:00,41797132.868869,    0.000000,    0.000000,    0.000000,    0.000000,67651.200000,    0.000000,-69951.027305,    0.000000,    0.000000,    0.000000,    5.002158,11951568.655322,    0.000000,    0.000000,    0.000000,    0.000000,    0.099501,   16.854776,   16.854776,   16.854776,  394.435499, -166.671813,  -79.240919, -130.425654,    0.000000,   11.051073,    0.069241,    1.644622,    1.026333,    0.000000,    0.313175,    0.001300,    0.001300,    0.000000
2012-01-15 24:00:00,41700801.826409,    0.000000,    0.000000,    0.000000,    0.000000,67348.800000,    0.000000,-28936.446996,    0.000000,    0.000000,    0.000000,    4.994095,11944434.757372,    0.000000,    0.000000,    0.000000,    0.000000,    0.099422,   18.080522,   18.080522,   18.080522,  421.749063,  -68.915860,  -18.294584, -118.319802,    0.000000,   12.732851,    0.123662,    2.829458,    1.346202,    0.000000,    0.312505,    0.001300,    0.001300,    0.000000
2012-01-16 24:00:00,41587400.664791,    0.000000,    0.000000,    0.000000,    0.000000,66614.400000,    0.000000,-46802.728721,    0.000000,    0.000000,    0.000000,    4.984596,11936126.109302,    0.000000,    0.000000,    0.000000,    0.000000,    0.099337,   18.876047,   18.876047,   18.876047,  387.270707, -111.434172,  -29.086563, -104.304492,    0.000000,   12.040125,    0.240456,    5.236518,    1.833708,    0.000000,    0.311716,    0.001300,    0.001300,    0.000000
2012-01-17 24:00:00,41478982.973985,    0.000000,    0.000000,    0.000000,    0.000000,65966.400000,    0.000000,-59142.353946,16704.713351,    0.000000,    0.000000,    4.975515,11928182.588929,    0.000000,    0.000000,    0.000000,    0.000000,    0.099246,   19.734290,   19.734290,   19.734290,  389.794598, -140.793557,  -13.487880,  -82.207575,    0.000000,   11.272774,    0.209146,    4.603837,    1.718144,    0.000000,    0.310962,    0.001300,    0.001300,    0.000000
2012-01-18 24:00:00,41376642.618277,    0.000000,    0.000000,    0.000000,    0.000000,65836.800000,    0.000000,-79414.474085,42942.316112,    0.000000,    0.000000,    4.966943,11920684.341231,    0.000000,    0.000000,    0.000000,    0.000000,    0.099150,   20.351326,   20.351326,   20.351326,  453.249643, -188.951052,  -37.264113, -112.394681,    0.000000,   11.256047,    0.080087,    1.884606,    1.098666,    0.000000,    0.310249,    0.001300,    0.001300,    0.000000
2012-01-19 24:00:00,41261761.544561,    0.000000,    0.000000,    0.000000,    0.000000,65880.000000,    0.000000,-48920.066182,    0.000000,    0.000000,    0.000000,    4.957321,11912267.263329,    0.000000,    0.000000,    0.000000,    0.000000,    0.099048,   21.254370,   21.254370,   21.254370,  429.544096, -116.400593,  -28.123519, -123.827963,    0.000000,   12.755236,    0.026532,    0.668168,    0.654182,    0.000000,    0.309448,    0.001300,    0.001300,    0.000000
2012-01-20 24:00:00,41156615.406744,    0.000000,    0.000000,    0.000000,    0.000000,65620.800000,    0.000000,-39433.252303,    0.000000,    0.000000,    0.000000,    4.948513,11904563.442287,    0.000000,    0.000000,    0.000000,    0.000000,    0.098940,   22.345163,   22.345163,   22.345163,  429.584233,  -93.747469,  -18.260330, -125.598077,    0.000000,   12.666960,    0.069172,    1.642259,    1.025596,    0.000000,    0.308715,    0.001300,    0.001300,    0.000000
2012-01-21 24:00:00,41029905.571085,    0.000000,    0.000000,    0.000000,    0.000000,65361.600000,    0.000000,-61161.812772,    0.000000,    0.000000,    0.000000,    4.937900,11895279.697600,    0.000000,    0.000000,    0.000000,    0.000000,    0.098826,   23.062199,   23.062199,   23.062199,  449.268758, -145.335134,  -41.085390, -133.302679,    0.000000,   21.398885,    0.069159,    1.641790,    1.025449,    0.000000,    0.307833,    0.001300,    0.001300,    0.000000
2012-01-22 24:00:00,40894675.470322,    0.000000,    0.000000,    0.000000,    0.000000,65102.400000,    0.000000,-69858.202640,    0.000000,    0.000000,    0.000000,    4.926573,11885371.692252,    0.000000,    0.000000,    0.000000,    0.000000,    0.098707,   23.580472,   23.580472,   23.580472,  447.709647, -166.060714,  -44.753714, -140.930154,    0.000000,   19.626712,    0.123424,    2.822721,    1.344600,    0.000000,    0.306891,    0.001300,    0.001300,    0.000000
2012-01-23 24:00:00,40755953.944194,    0.000000,    0.000000,    0.000000,    0.000000,64800.000000,    0.000000,-73575.238265,    0.000000,    0.000000,    0.000000,    4.914954,11875207.878019,    0.000000,    0.000000,    0.000000,    0.000000,    0.098583,   23.987366,   23.987366,   23.987366,  443.777813, -175.018181,  -48.749496, -142.700297,    0.000000,   21.716432,    0.036830,    0.908869,    0.762967,    0.000000,    0.305924,    0.001300,    0.001300,    0.000000
2012-01-24 24:00:00,40613543.493350,    0.000000,    0.000000,    0.000000,    0.000000,64713.600000,    0.000000,-77266.094204,    0.000000,    0.000000,    0.000000,    4.903025,11864773.784569,    0.000000,    0.000000,    0.000000,    0.000000,    0.098453,   24.710701,   24.710701,   24.710701,  442.302239, -183.785623,  -13.581778, -115.009950,    0.000000,   22.394215,    0.069114,    1.640242,    1.024966,    0.000000,    0.304932,    0.001300,    0.001300,    0.000000
2012-01-25 24:00:00,40453408.337013,    0.000000,    0.000000,    0.000000,    0.000000,64670.400000,    0.000000,-95373.101070,    0.000000,    0.000000,    0.000000,    4.889519,11852840.106090,    0.000000,    0.000000,    0.000000,    0.000000,    0.098317,   24.793438,   24.793438,   24.793438,  427.026383, -226.911706,  -42.298205, -134.476636,    0.000000,   23.064859,    0.008350,    0.227590,    0.381797,    0.000000,    0.303815,    0.001300,    0.001300,    0.000000
2012-01-26 24:00:00,40293998.400861,    0.000000,    0.000000,    0.000000,    0.000000,64584.000000,    0.000000,-94956.899088,    0.000000,    0.000000,    0.000000,    4.876048,11840902.223584,    0.000000,    0.000000,    0.000000,    0.000000,    0.098176,   24.603156,   24.603156,   24.603156,  426.312884, -226.310938,  -73.507042, -148.507933,    0.000000,   21.999661,    0.036814,    0.908222,    0.762696,    0.000000,    0.302704,    0.001300,    0.001300,    0.000000
2012-01-27 24:00:00,40161979.768783,    0.000000,    0.000000,    0.000000,    0.000000,64497.600000,    0.000000,-67551.802078,    0.000000,    0.000000,    0.000000,    4.864891,11831015.619546,    0.000000,    0.000000,    0.000000,    0.000000,    0.098030,   25.204960,   25.204960,   25.204960,  439.127188, -161.028070,  -33.438112, -135.416109,    0.000000,   21.046617,    0.079914,    1.878988,    1.097027,    0.000000,    0.301784,    0.001300,    0.001300,    0.000000
2012-01-28 24:00:00,40038255.614215,    0.000000,    0.000000,    0.000000,    0.000000,64324.800000,    0.000000,-59378.391778,    0.000000,    0.000000,    0.000000,    4.854435,11821750.171883,    0.000000,    0.000000,    0.000000,    0.000000,    0.097878,   26.023590,   26.023590,   26.023590,  437.252527, -141.503312,  -18.661748, -132.185213,    0.000000,   21.837683,    0.079896,    1.878403,    1.096856,    0.000000,    0.300921,    0.001300,    0.001300,    0.000000
2012-01-29 24:00:00,39890289.073703,    0.000000,    0.000000,    0.000000,    0.000000,64195.200000,    0.000000,-83669.899630,    0.000000,    0.000000,    0.000000,    4.841931,11810669.261758,    0.000000,    0.000000,    0.000000,    0.000000,    0.097721,   25.948730,   25.948730,   25.948730,  331.323899, -199.513875,  -25.210469, -111.088935,    0.000000,   21.257776,    0.176526,    3.932103,    1.587311,    0.000000,    0.299890,    0.001300,    0.001300,    0.000000
2012-01-30 24:00:00,39887173.121748,    0.000000,    0.000000,    0.000000,16256.947579,64281.600000,    0.000000,-108707.046092,153517.264468,    0.000000,    0.000000,    4.841668,11810435.914520,    0.000000,    0.000000,    0.000000,    0.000000,    0.097559,   24.499745,   24.487946,   24.499745,  243.106780, -259.467980,  -93.520900, -112.869615,    0.000000,   21.918714,    0.279052,    6.000588,    1.966783,    0.000128,    0.299385,    0.001300,    0.001300,    0.000000
2012-01-31 24:00:00,39737057.694044,    0.000000,    0.000000,    0.000000,30683.049782,64497.600000,    0.000000,-153827.325876,37789.746780,    0.000000,    0.000000,    4.828982,11799194.078650,    0.000000,    0.000000,    0.000000,    0.000000,    0.097392,   21.370499,   21.365188,   21.370499,  226.803782, -368.598336, -201.558813, -159.219498,    0.000000,   22.926852,    0.144525,    3.266063,    1.446397,    0.000330,    0.298181,    0.001300,    0.001300,    0.000000
2012-02-01 24:00:00,39654184.496285,    0.000000,    0.000000,    0.000000,28676.078784,64886.400000,    0.000000,-46522.509496,    0.000000,    0.000000,    0.000000,    4.821978,11792987.875187,    0.000000,    0.000000,    0.000000,    0.000000,    0.097219,   20.828269,   20.820677,   20.828269,  209.551905, -111.772291,  -52.565554, -128.658822,    0.000000,   22.542668,    0.079836,    1.876447,    1.096285,    0.001030,    0.297618,    0.001300,    0.001300,    0.000000
2012-02-02 24:00:00,39578862.288839,    0.000000,    0.000000,    0.000000,32102.687729,65361.600000,    0.000000,-41915.298483,    0.000000,    0.000000,    0.000000,    4.815613,11787347.149870,    0.000000,    0.000000,    0.000000,    0.000000,    0.097042,   20.502497,   20.489354,   20.502497,  207.036963, -100.804113,  -41.238795, -113.028197,    0.000000,   20.536369,    0.101456,    2.348553,    1.226468,    0.000976,    0.297018,    0.001300,    0.001300,    0.000000
2012-02-03 24:00:00,39510292.868190,    0.000000,    0.000000,    0.000000,36504.005702,65664.000000,    0.000000,-39252.306482,    0.000000,    0.000000,    0.000000,    4.809818,11782212.126879,    0.000000,    0.000000,    0.000000,    0.000000,    0.096859,   20.840297,   20.819611,   20.840297,  310.483185,  -94.423445,  -34.088117, -119.483461,    0.000000,   21.365592,    0.122992,    2.810539,    1.341698,    0.000992,    0.296449,    0.001300,    0.001300,    0.000000
2012-02-04 24:00:00,39411749.350296,    0.000000,    0.000000,    0.000000,18651.294554,65577.600000,    0.000000,-51387.159868,    0.000000,    0.000000,    0.000000,    4.801490,11774832.405346,    0.000000,    0.000000,    0.000000,    0.000000,    0.096671,   21.049957,   21.037955,   21.049957,  303.348140, -123.662707,  -30.008461, -108.026010,    0.000000,   21.189975,    0.217950,    4.777452,    1.750850,    0.000195,    0.296046,    0.001300,    0.001300,    0.000000
2012-02-05 24:00:00,39736053.761889,    0.000000,    0.000000,    0.000000,    0.000000,65318.400000,    0.000000,-97465.739584,485528.557475,    0.000000,    0.000000,    4.828897,11799118.896234,    0.000000,    0.000000,    0.000000,    0.000000,    0.096478,   19.890939,   19.890939,   19.890939,  265.392953, -234.192540,  -86.895301, -106.747760,    0.000000,   22.194752,    0.327302,    6.942482,    2.122798,    0.000000,    0.298812,    0.001300,    0.001300,    0.000000
2012-02-06 24:00:00,39561673.326262,    0.000000,    0.000000,    0.000000,    0.000000,65275.200000,    0.000000,-111114.756189, 2359.050573,    0.000000,    0.000000,    4.814160,11786059.903789,    0.000000,    0.000000,    0.000000,    0.000000,    0.096281,   18.581051,   18.581051,   18.581051,  328.688939, -267.732283, -131.133333, -135.626705,    0.000000,   22.897808,    0.218088,    4.780651,    1.751413,    0.000000,    0.297596,    0.001300,    0.001300,    0.000000
2012-02-07 24:00:00,39425985.126106,    0.000000,    0.000000,    0.000000,    0.000000,65620.800000,    0.000000,-69773.940221,    0.000000,    0.000000,    0.000000,    4.802693,11775898.493339,    0.000000,    0.000000,    0.000000,    0.000000,    0.096079,   17.718225,   17.718225,   17.718225,  240.940808, -168.461879,  -82.071601, -124.966558,    0.000000,   22.534269,    0.101429,    2.347746,    1.226257,    0.000000,    0.296649,    0.001300,    0.001300,    0.000000
2012-02-08 24:00:00,39348974.394096,    0.000000,    0.000000,    0.000000,    0.000000,65664.000000,    0.000000,-34842.093104,23550.113127,    0.000000,    0.000000,    4.796150,11770054.987169,    0.000000,    0.000000,    0.000000,    0.000000,    0.095871,   17.371539,   17.371539,   17.371539,  191.244931,  -84.215894,  -45.680919, -112.310556,    0.000000,   21.454410,    0.122953,    2.809450,    1.341439,    0.000000,    0.296112,    0.001300,    0.001300,    0.000000
2012-02-09 24:00:00,39253415.344224,    0.000000,    0.000000,    0.000000, 3234.467117,65145.600000,    0.000000,-33770.012069,    0.000000,    0.000000,    0.000000,    4.788001,11762737.184147,    0.000000,    0.000000,    0.000000,    0.000000,    0.095660,   17.343589,   17.343232,   17.343589,  223.108980,  -81.692937,  -35.306085, -105.690725,    0.000000,   21.013602,    0.036777,    0.906726,    0.762068,    0.000255,    0.295304,    0.001300,    0.001300,    0.000000
2012-02-10 24:00:00,39156303.410318,    0.000000,    0.000000,    0.000000, 3234.467117,64886.400000,    0.000000,-35566.370007,    0.000000,    0.000000,    0.000000,    4.779720,11755300.463037,    0.000000,    0.000000,    0.000000,    0.000000,    0.095443,   17.461368,   17.460866,   17.461368,  263.593876,  -86.071900,  -36.287254, -115.872436,    0.000000,   21.486813,    0.165551,    3.703348,    1.540344,    0.000024,    0.294624,    0.001300,    0.001300,    0.000000
2012-02-11 24:00:00,39047708.449310,    0.000000,    0.000000,    0.000000,    0.000000,64800.000000,    0.000000,-43897.381574,    0.000000,    0.000000,    0.000000,    4.770459,11746984.384812,    0.000000,    0.000000,    0.000000,    0.000000,    0.095222,   17.772226,   17.772226,   17.772226,  327.860559, -106.296410,  -42.932571, -120.406265,    0.000000,   22.132025,    0.144256,    3.258893,    1.444815,    0.000000,    0.294014,    0.001300,    0.001300,    0.000000
2012-02-12 24:00:00,38940100.759201,    0.000000,    0.000000,    0.000000,    0.000000,64497.600000,    0.000000,-43180.419257,    0.000000,    0.000000,    0.000000,    4.761282,11738743.910667,    0.000000,    0.000000,    0.000000,    0.000000,    0.094997,   18.217466,   18.217466,   18.217466,  339.643254, -104.590053,  -38.048333, -116.939627,    0.000000,   22.233545,    0.079733,    1.873134,    1.095317,    0.000000,    0.293264,    0.001300,    0.001300,    0.000000
2012-02-13 24:00:00,38843792.903932,    0.000000,    0.000000,    0.000000,    0.000000,64108.800000,    0.000000,-32230.084690,    0.000000,    0.000000,    0.000000,    4.753069,11731368.764981,    0.000000,    0.000000,    0.000000,    0.000000,    0.094767,   19.035767,   19.035767,   19.035767,  345.133171,  -78.050532,  -18.196651, -108.963848,    0.000000,   19.452287,    0.144170,    3.256630,    1.444315,    0.000000,    0.292594,    0.001300,    0.001300,    0.000000
2012-02-14 24:00:00,38746096.339508,    0.000000,    0.000000,    0.000000,    0.000000,63676.800000,    0.000000,-34030.954291,    0.000000,    0.000000,    0.000000,    4.744738,11723887.273534,    0.000000,    0.000000,    0.000000,    0.000000,    0.094532,   19.881178,   19.881178,   19.881178,  362.089378,  -82.401328,  -20.759685, -114.299223,    0.000000,   20.076907,    0.079704,    1.872179,    1.095038,    0.000000,    0.291914,    0.001300,    0.001300,    0.000000
2012-02-15 24:00:00,38640717.560664,    0.000000,    0.000000,    0.000000,    0.000000,63460.800000,    0.000000,-41903.998026,    0.000000,    0.000000,    0.000000,    4.735751,11715817.486870,    0.000000,    0.000000,    0.000000,    0.000000,    0.094293,   20.469563,   20.469563,   20.469563,  349.797222, -101.458888,  -27.517552, -117.722880,    0.000000,   21.292882,    0.026478,    0.666003,    0.653121,    0.000000,    0.291180,    0.001300,    0.001300,    0.000000
